query_id,node_id,stage,scenario,k_true,modality,ground_truth_label,source_fresh_id,source_version_id,source_version_number,source_fragment_id,source_fragment_node_id,source_relative_path,source_component_sha256,transform_recipe
Q6K00112,Q6K00112_N02,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0045,FMOD0045,33WdtXc3,v1.0.0,F6G000209,F6G000209_N0002,dev/arakoto/respite/client/RespiteClient.class,b589719c9fa8f44c3b782a96eb82e1d557e910fb1bd6cba30a953881860ed6d9,NONE
Q6K00112,Q6K00112_N03,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0045,FMOD0045,33WdtXc3,v1.0.0,F6G000209,F6G000209_N0005,dev/arakoto/respite/RespiteMod.class,a4be4ee41ea575d417ea11ada9d0babc69c741261ad80eb3797082b9e23687b7,NONE
Q6K00112,Q6K00112_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0058,FMOD0058,jKY9OBmI,ColorLight-1.21.1-0.1.1,F6G000288,F6G000288_N0002,me/mrhikmen/colorlight/core/scanner/model/ModelTextureResolver.class,feb55c6877c0ed6160ca1d5b0e7ed430dd396acd245585b3af84f8d3957f8327,NONE
Q6K00112,Q6K00112_N05,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0058,FMOD0058,jKY9OBmI,ColorLight-1.21.1-0.1.1,F6G000288,,fabric.mod.json,0e43b6648188ea44f1b997b76dc810dd73adb9f70c102245000d8a41c2d4c157,NONE
Q6K00112,Q6K00112_N06,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0058,FMOD0058,jKY9OBmI,ColorLight-1.21.1-0.1.1,F6G000288,F6G000288_N0004,me/mrhikmen/colorlight/ColorLightClient.class,2e3902b174e74a477bab72269a29988dc24ea6dc25f3e706655956a57655b54c,NONE
Q6K00112,Q6K00112_N07,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0058,FMOD0058,jKY9OBmI,ColorLight-1.21.1-0.1.1,F6G000288,F6G000288_N0005,me/mrhikmen/colorlight/core/scanner/model/blockstate/VariantParser.class,ef26bfe91eee3bd6a69cf94d352482127f668235dc1cb818afb7d693d93f4013,NONE
Q6K00113,Q6K00113_N01,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0072,FMOD0072,9WFyFDVA,1.0.0,F6G000378,,fabric.mod.json,0e2862ac3c1a54fb44a24480925e2cd4adf893bff296119bcf336616adee1b22,NONE
Q6K00113,Q6K00113_N02,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,,assets/catharsis/icon.png,aa6fd0a661991cccd45d054a4d6345a5ef25bdcfe7d7128b33e8757264925cd8,LOSSLESS_REENCODE_PNG_V1
Q6K00113,Q6K00113_N03,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0072,FMOD0072,9WFyFDVA,1.0.0,F6G000378,F6G000378_N0004,jai/paradisebounty/items/ParadiseItems.class,5bc1034350709f28f23b899bcc22911711896455c1de9fd21948ab52430c9f35,NONE
Q6K00113,Q6K00113_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0072,FMOD0072,9WFyFDVA,1.0.0,F6G000378,F6G000378_N0003,jai/paradisebounty/items/GoldenHoney.class,da2499d5b1079ba34fcfc7ffcea45178afa64c8ebe03a431766bc598df291e57,NONE
Q6K00113,Q6K00113_N05,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0005,me/owdding/catharsis/features/entity/conditions/PlayerEntityConditions$NpcSkin.class,e0c626235883ade30c284010a6ebdc39a53c00010d1f3558804304ae021f40c3,NONE
Q6K00113,Q6K00113_N06,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0002,me/owdding/catharsis/utils/types/FloatPredicate$Companion.class,906a223b8704fd7ed631c54def79a59d99cbee558717d82b14d053f25b2909e8,NONE
Q6K00113,Q6K00113_N07,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0041,FMOD0041,kmbSTFww,1.0.0-beta.20,F6G000189,F6G000189_N0001,me/owdding/catharsis/generated/CatharsisCodecs.class,aecfd2e9f8ca8e9b7cd09db3f50e0115f686130e936ba984771a2d322838276e,NONE
Q6K00114,Q6K00114_N01,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0065,FMOD0065,bqQeamhf,2.1.6-mc26.1,F6G000326,F6G000326_N0003,net/lunade/copper/SimpleCopperPipes.class,658d87819be71b089d4fa156a973b4f57b6aa78cbc75552bd6bf8db1d4664866,NONE
Q6K00114,Q6K00114_N02,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,F6G000174_N0002,net/spottedtoad/lostisles/world/trees/ModSaplingGenerators.class,dca3231044f25e25c246a45c448af6998ee5e0424cadad4f97e1997e93f37c7d,NONE
Q6K00114,Q6K00114_N03,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0065,FMOD0065,bqQeamhf,2.1.6-mc26.1,F6G000326,F6G000326_N0004,net/lunade/copper/datagen/loot/SimpleCopperPipesBlockLootProvider.class,20efd17268e85c144600715379def132b4ede359b36b99a9ef8e521caa45b170,NONE
Q6K00114,Q6K00114_N04,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0065,FMOD0065,bqQeamhf,2.1.6-mc26.1,F6G000326,,assets/simple_copper_pipes/textures/block/oxidized_copper_pipe_front.png,24cb56abeb748689e17dd3233dc786e4710d55731d1b67a6d628a75d0e6dcf70,LOSSLESS_REENCODE_PNG_V1
Q6K00114,Q6K00114_N05,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0065,FMOD0065,bqQeamhf,2.1.6-mc26.1,F6G000326,F6G000326_N0001,net/lunade/copper/config/gui/SimpleCopperPipesConfigGui.class,c6150eba17028bab6be83eb3f841e9383d3221cfb9aff3d748df1084ea8df4fd,NONE
Q6K00114,Q6K00114_N06,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,F6G000174_N0001,net/spottedtoad/lostisles/TheLostIslesDataGenerator.class,e1e6655a37bb3975bb7dc4d6e99be06e29b4bd453d911eea413d9ad9726f9a6c,NONE
Q6K00114,Q6K00114_N07,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0039,FMOD0039,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000174,,fabric.mod.json,5d47abd7b6563555e95495bf4b7f862bc2b2150df446414bd2cf4d907a8d2c9e,NONE
Q6K00115,Q6K00115_N01,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0020,FMOD0020,n2pEPUn7,1.11.8+1.21.1,F6G000073,F6G000073_N0003,io/github/apace100/origins/util/OriginsConfigSerializer.class,678d22df08107681aa13c57ae41e9fedf0ceb80cb11f2eaf96daf8c61e18ca8b,NONE
Q6K00115,Q6K00115_N02,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0056,FMOD0056,9YJCuU3X,2.2.0,F6G000268,F6G000268_N0004,de/mrstilu2k6/better_revive/client/gui/GraveCompassScreen.class,8e8fbe19f40a1a99223747e8ba13825dbafea1dbeed342a4ffb0afc6a321872c,NONE
Q6K00115,Q6K00115_N03,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0056,FMOD0056,9YJCuU3X,2.2.0,F6G000268,,assets/better_revive/models/item/grave_compass.json,af5246e573b195460f5c3ed7a9a939836b3bd481170a971b8df3db57074e78f4,NONE
Q6K00115,Q6K00115_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0056,FMOD0056,9YJCuU3X,2.2.0,F6G000268,F6G000268_N0001,de/mrstilu2k6/better_revive/mixin/ServerItemUseMixin.class,e6ff8736e2a22d6fbbd5d772e39575a89b5a8bd0172b2f6b57fa059eaf3bf4a5,NONE
Q6K00115,Q6K00115_N05,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0056,FMOD0056,9YJCuU3X,2.2.0,F6G000268,,assets/better_revive/textures/item/revive_scroll.png,ad35e4462a70275a5822eb3ad5026ecc9c55f889c58ebd24bf72dc97dd58b2b8,LOSSLESS_REENCODE_PNG_V1
Q6K00115,Q6K00115_N06,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0056,FMOD0056,9YJCuU3X,2.2.0,F6G000268,F6G000268_N0003,de/mrstilu2k6/better_revive/api/client/GraveScreenExtension.class,bdda70ed40bb72be8c1a5f8b8bf4c69c2a80852ae4c059f35c0fb2fdf24d1fcf,NONE
Q6K00115,Q6K00115_N07,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0020,FMOD0020,n2pEPUn7,1.11.8+1.21.1,F6G000073,F6G000073_N0004,io/github/apace100/origins/component/PlayerOriginComponent.class,37bd57b28dccb8b6fabe4773e3dc8e819eb5f126ccf3e704aa856aab3885165b,NONE
Q6K00116,Q6K00116_N01,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,,data/enderscapes-delight/recipe/cooked_rustle_slice_from_smelting_rustle_slice.json,4b80a7bebeb14edd35373d83572c262c02e6d422a7044a938907be87d4813be4,NONE
Q6K00116,Q6K00116_N02,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,F6G000130_N0002,de/fuballer/mcendgame/main/component/entity/types/StrayStats.class,2e7ef45be2c6d840f1514f0e909f43088fccf62e8e234fa1a040cf8eefda5eb6,NONE
Q6K00116,Q6K00116_N03,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0003,net/brixian/enderscapesdelight/block/EnderscapeDelightBlocks.class,4e38bf1b35b85d9bc964ff5c19a552a50bdd3e848f807a3e8c3e0c9126a17948,NONE
Q6K00116,Q6K00116_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0002,net/brixian/enderscapesdelight/item/EnderscapesDelightItemGroup.class,b95f1835fb22a60706680210b58064058c25b527d096e69aca7136d48d00977d,NONE
Q6K00116,Q6K00116_N05,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,,assets/enderscapes-delight/textures/item/drift_jelly_sandwich.png,7603ee26e55d3f4f502b4849b77dfbc9fc6317ef05faa55a21326de020200b65,LOSSLESS_REENCODE_PNG_V1
Q6K00116,Q6K00116_N06,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000147,F6G000147_N0005,net/brixian/enderscapesdelight/item/EnderscapeDelightItems.class,e4604e804439179092ed3802a89028fdc0d1b52c8b91242f4d5b211437da32ca,NONE
Q6K00116,Q6K00116_N07,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0030,FMOD0030,HqRCLOCI,1.5.3+26.1.2,F6G000130,F6G000130_N0004,de/fuballer/mcendgame/main/component/entity/types/HuskStats.class,7b5574fa1626ac977cdec1574094840d680212a7e43088ad29c2304f412f0f0a,NONE
Q6K00117,Q6K00117_N01,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0052,FMOD0052,wsfQ6bXJ,2.0.0,F6G000241,F6G000241_N0003,com/retr0/armor/toolsmiths/overhaul/ArmorToolsmithsOverhaul.class,145c4ece76531c316bc0827ccec81a74132863be31dcb217cdac2504ee4c8174,NONE
Q6K00117,Q6K00117_N02,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0072,FMOD0072,AbHyoumV,1.0.1,F6G000377,F6G000377_N0001,jai/paradise_bounty/items/ParadiseItems.class,9c678659ecaf47d7503f180dff878d8c75683cff24a10d1a50d2866f67142868,NONE
Q6K00117,Q6K00117_N03,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0072,FMOD0072,AbHyoumV,1.0.1,F6G000377,,assets/paradise_bounty/textures/models/armor/levita_layer_1.png,67008df20aa8bf8810b65dbe6bd95034deec9201c45532170adba0b03e64bdef,LOSSLESS_REENCODE_PNG_V1
Q6K00117,Q6K00117_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0072,FMOD0072,AbHyoumV,1.0.1,F6G000377,F6G000377_N0004,jai/paradise_bounty/blocks/AerfishNetBlock.class,6c08c84f5272c1c5369a1e574b6dc559098112ca3a17999f9c11dc3e5f2b4453,NONE
Q6K00117,Q6K00117_N05,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0072,FMOD0072,AbHyoumV,1.0.1,F6G000377,F6G000377_N0003,jai/paradise_bounty/blocks/ParadiseBlocks.class,564ab2844f5cd26c9b333b6cf32ab8948d7e18c5de3b2b18cda8815895d97728,NONE
Q6K00117,Q6K00117_N06,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0052,FMOD0052,wsfQ6bXJ,2.0.0,F6G000241,F6G000241_N0004,com/retr0/armor/toolsmiths/overhaul/mixin/MerchantResultSlotMixin.class,da751bddebf63cf913a4958368c0a8557dba50eacb6c5b7c9ff294cac4122df6,NONE
Q6K00117,Q6K00117_N07,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0052,FMOD0052,wsfQ6bXJ,2.0.0,F6G000241,,armortoolsmiths-overhaul.mixins.json,4cb7f33a45fa38f1d98fe45453c8b50a3a27db1048c2837fa48fb940f539e04e,NONE
Q6K00118,Q6K00118_N01,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0005,net/frostytrix/echoesofantiquity/item/ModItems.class,a533e7f09cd9a0dbc8e28bbfdcad91da2885c1b91027f24a7bcd8b5fb839cc95,NONE
Q6K00118,Q6K00118_N02,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0003,net/frostytrix/echoesofantiquity/compat/emi/SieveEmiRecipe.class,5a9390c021d9fc594ab61a32f87efb8c6a4de3a2ef0b966847e3a49fad01e637,NONE
Q6K00118,Q6K00118_N03,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0081,FMOD0081,Ll0d0AwJ,1.0.0,F6G000407,F6G000407_N0001,net/frostytrix/echoesofantiquity/datagen/ModAdvancementProvider.class,d8fa9f39cead817896398243a56674c0e4b00a2a3877249e5944621a1b909690,NONE
Q6K00118,Q6K00118_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,F6G000418_N0002,net/luckystudio/cozyhome/block/custom/drawers/DeskBlock.class,e7225e701d46510a1a08c04940a2e0cabafa85bbac7d2cf3eaa06dfcb11d56c1,NONE
Q6K00118,Q6K00118_N05,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,,assets/cozyhome/textures/block/chimney/calcite_chimney_top.png,6ac36ecb5e6d8606a9c04279b5ee2d79ee3323825b07e9529859098851aab50e,LOSSLESS_REENCODE_PNG_V1
Q6K00118,Q6K00118_N06,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,,assets/cozyhome/blockstates/mangrove_desk.json,3e9684b2528b2bf94e9e41f4e45ffb2d51373e799e0a45d195bb4c756fbfa7c2,NONE
Q6K00118,Q6K00118_N07,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0082,FMOD0082,A5r1znx6,1.1.14,F6G000418,F6G000418_N0004,net/luckystudio/cozyhome/block/custom/couches/CouchBlock.class,1800f62001ca8ba9daaa8edb52afd658a7c62350154eb75d4b4858b965f8b895,NONE
Q6K00119,Q6K00119_N01,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0057,FMOD0057,43qbjsIi,6.3.1+1.21.1-fabric,F6G000280,F6G000280_N0002,eu/midnightdust/blur/mixin/MixinAbstractCommandBlockEditScreen.class,795aef0ee6c5dd5f9bb85ff3d87643cd41f6ce793a521903ab85e0e360a0feb0,NONE
Q6K00119,Q6K00119_N02,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000011,,data/pillager_deterrent/loot_table/blocks/pillager_warding_wall_banner.json,0025a185c4f5282ab2e3c364051b74fcb57929a2ec6e977bfcdcd3a641118912,NONE
Q6K00119,Q6K00119_N03,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000011,F6G000011_N0003,dev/willyelton/pillagerdeterrent/tag/PillagerDeterrentTags.class,4fa80a30d79213d58d26a6e1d569431229162005da1ed41711df57ae7564b42e,NONE
Q6K00119,Q6K00119_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0057,FMOD0057,43qbjsIi,6.3.1+1.21.1-fabric,F6G000280,F6G000280_N0004,eu/midnightdust/blur/Blur.class,ad0c3d060bd82a643399329c83ffb1f1949111c79b6b5b27bb2a1dac4730821a,NONE
Q6K00119,Q6K00119_N05,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000011,F6G000011_N0002,dev/willyelton/pillagerdeterrent/compat/accessories/AccessoriesCompat.class,4bfb35e40e4a71be217f8c00a40a5300ea3c53092da54cd4ccdf0ba9c69a8eb8,NONE
Q6K00119,Q6K00119_N06,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0057,FMOD0057,43qbjsIi,6.3.1+1.21.1-fabric,F6G000280,,blur.png,6886c2bf6fd6aa827f1455b5cd2246ff0cb4ad52af0fa94911a52cf75c29f190,LOSSLESS_REENCODE_PNG_V1
Q6K00119,Q6K00119_N07,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000011,F6G000011_N0004,dev/willyelton/pillagerdeterrent/util/InventoryUtils.class,aa77b34574f262b04c5f512a1b38263115a3cec95b7ff0810c5bc64ff1186756,NONE
Q6K00120,Q6K00120_N01,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000145,F6G000145_N0002,net/brixian/enderscapesdelight/data/RecipeDatagen$1.class,a7d525e803c693689875f472e6f2e383beee79eabf539e6d4a14c08ae5e7d592,NONE
Q6K00120,Q6K00120_N02,CALIBRATION,CAL_KNOWN_K2,2,STRUCTURED,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000145,,data/enderscapes-delight/recipe/cooking/rustle_soup.json,2c9cf81fa8f5285d07434ce16e299c82ef0d81d36e8cd57312bc08c6e78ba599,NONE
Q6K00120,Q6K00120_N03,CALIBRATION,CAL_KNOWN_K2,2,IMAGE,FMOD0082,FMOD0082,Z78935kR,1.1.13,F6G000422,,assets/cozyhome/textures/block/fountain/deepslate_fountain.png,11ccf24fdfb55bc4e910a91f5da9546dd2e7548bd8f1ffc78f9a219d217cc873,LOSSLESS_REENCODE_PNG_V1
Q6K00120,Q6K00120_N04,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000145,F6G000145_N0005,net/brixian/enderscapesdelight/data/LootTableDatagen.class,8fabcf7e176b037e7130ece30bed9eeb7d297f8dafb5c0a54291d78b4eac9b27,NONE
Q6K00120,Q6K00120_N05,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0082,FMOD0082,Z78935kR,1.1.13,F6G000422,F6G000422_N0004,net/luckystudio/cozyhome/block/custom/chairs/ChairModel.class,861058adad775f7e5b87671399596eed08dbbdeea0a6d0f41edbfc1e89ba5480,NONE
Q6K00120,Q6K00120_N06,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0082,FMOD0082,Z78935kR,1.1.13,F6G000422,F6G000422_N0003,net/luckystudio/cozyhome/block/custom/couches/CouchCushionModel.class,789fe838c69be3800456b4d99393b97a364bb321bb08908893615a52833f6296,NONE
Q6K00120,Q6K00120_N07,CALIBRATION,CAL_KNOWN_K2,2,CODE_BINARY,FMOD0034,FMOD0034,fDrCPR5v,0.9.002,F6G000145,F6G000145_N0004,net/brixian/enderscapesdelight/data/RecipeDatagen.class,36f25d0d4e1db05e7ffaee47450b05ddf25bbfc05af94bd832882b070fdd0f9f,NONE
Q6K00121,Q6K00121_N01,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0052,FMOD0052,EULraVcl,3.0.0,F6G000236,F6G000236_N0004,com/retr0/armor/toolsmiths/overhaul/mixin/VillagerMixin.class,ed9baf7667b38139532722c39ebe26f0c51de6af746bd374dd0937d0e991bf6b,NONE
Q6K00121,Q6K00121_N02,CALIBRATION,CAL_KNOWN_K3,3,STRUCTURED,FMOD0041,FMOD0041,p20S0IgR,1.0.0-beta.20,F6G000186,,repo/guis/stats/farming/overbloom/stats.json,7d8592f96e4b50036ad92fcc79660b57628a057a7803a620a5fb2d43c035b248,NONE
Q6K00121,Q6K00121_N03,CALIBRATION,CAL_KNOWN_K3,3,IMAGE,FMOD0041,FMOD0041,p20S0IgR,1.0.0-beta.20,F6G000186,,assets/catharsis/textures/gui/sprites/cog_highlighted.png,2a22fec675aa5b64b3d9e32b14a01c457b355856486321ac15aa4da7fa6257c2,LOSSLESS_REENCODE_PNG_V1
Q6K00121,Q6K00121_N04,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0063,FMOD0063,rbPSfvXB,26.1.2,F6G000319,F6G000319_N0004,fuzs/metalbundles/common/data/client/ModModelProvider.class,47a08c22c1ca7f71ad8021f8dd35a73bcaa8baf7d7409120418981da01838977,NONE
Q6K00121,Q6K00121_N05,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0041,FMOD0041,p20S0IgR,1.0.0-beta.20,F6G000186,F6G000186_N0001,me/owdding/catharsis/features/gui/modifications/elements/SkyBlockIdWidgetTooltip.class,80082db6fce9c991565e4df905133e3435498c4cdb5f7c69935829b24980252a,NONE
Q6K00121,Q6K00121_N06,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0041,FMOD0041,p20S0IgR,1.0.0-beta.20,F6G000186,F6G000186_N0005,me/owdding/catharsis/generated/CatharsisCodecs$SkyBlockIdWidgetTooltipCodec$1$1$1.class,26f6aaf7f24bf39cb284ceba9ac91ef1e542c2dec07d79c2c282d80c5c3351bc,NONE
Q6K00121,Q6K00121_N07,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0052,FMOD0052,EULraVcl,3.0.0,F6G000236,F6G000236_N0005,com/retr0/armor/toolsmiths/overhaul/client/mixin/ItemStackMixin.class,9f03f92d62f4293daff63f2aaf673d32556b0f70753331f65af00565adf643ec,NONE
Q6K00122,Q6K00122_N01,CALIBRATION,CAL_KNOWN_K3,3,IMAGE,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000011,,assets/pillager_deterrent/textures/item/pillager_ring.png,5f30fc789cfd7d387d34ae32bd9b0c05c636276894989ec07669484dac4d9e62,LOSSLESS_REENCODE_PNG_V1
Q6K00122,Q6K00122_N02,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0056,FMOD0056,3szZLENi,2.2.0,F6G000274,F6G000274_N0003,de/mrstilu2k6/better_revive/util/ManualRevivePattern$Round.class,b5eaba47c7ef67e32dff5b6ec0cab27b1a160b8f471b24e79286f073de53a525,NONE
Q6K00122,Q6K00122_N03,CALIBRATION,CAL_KNOWN_K3,3,STRUCTURED,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,,data/paradise_bounty/recipes/cooking/grilled_aerfish.json,5c2f0fc112cc8df7e57aeb643341da7ce29dae0ed715e22dd8ae3b8f57696932,NONE
Q6K00122,Q6K00122_N04,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,F6G000376_N0005,jai/paradise_bounty/blocks/ParadiseBlocks.class,564ab2844f5cd26c9b333b6cf32ab8948d7e18c5de3b2b18cda8815895d97728,NONE
Q6K00122,Q6K00122_N05,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0072,FMOD0072,EDBonRDJ,1.1.2,F6G000376,F6G000376_N0002,jai/paradise_bounty/ParadiseBounty.class,7deae6457176a844c258b199a17ad2a831b54fb58d406b73e32033a2219d8e22,NONE
Q6K00122,Q6K00122_N06,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0002,FMOD0002,Jlib30fO,1.21.1-1.1.0,F6G000011,F6G000011_N0001,dev/willyelton/pillagerdeterrent/PillagerDeterrent.class,98d7bc20591fdc2e5743872d97c6b1477205add11f7e14c0682939b03d41a019,NONE
Q6K00122,Q6K00122_N07,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0056,FMOD0056,3szZLENi,2.2.0,F6G000274,F6G000274_N0001,de/mrstilu2k6/better_revive/item/ModItems.class,8c197eb0ffde6c44d3f52bbab7a226c94cc8985f922a098439a25c302b3a2957,NONE
Q6K00123,Q6K00123_N01,CALIBRATION,CAL_KNOWN_K3,3,IMAGE,FMOD0058,FMOD0058,XqO85sSY,ColorLight-26.x-0.1.1,F6G000281,,assets/colorlight/icon.png,d48d09879c7f29682fc820ee53ed8f2f429013059685cf460da3db4fe80de312,LOSSLESS_REENCODE_PNG_V1
Q6K00123,Q6K00123_N02,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0058,FMOD0058,XqO85sSY,ColorLight-26.x-0.1.1,F6G000281,F6G000281_N0004,me/mrhikmen/colorlight/config/gui/sodium/ColorLightSodiumConfig$7.class,d21a1f5551c46b44e3a28fba607e522db8acc24e9d380e0b5480431ff0b7dd4c,NONE
Q6K00123,Q6K00123_N03,CALIBRATION,CAL_KNOWN_K3,3,STRUCTURED,FMOD0058,FMOD0058,XqO85sSY,ColorLight-26.x-0.1.1,F6G000281,,fabric.mod.json,fd82581ab99c0dabb80e7a740a311478c515d04c19cfdcf2677d5ef5e7b14d28,NONE
Q6K00123,Q6K00123_N04,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0058,FMOD0058,XqO85sSY,ColorLight-26.x-0.1.1,F6G000281,F6G000281_N0003,me/mrhikmen/colorlight/core/light/ColorLightChunkScanner.class,341189f2bfcce21e8cc70df7c4114790a28bce727a55d05b149b14c89c85bbd2,NONE
Q6K00123,Q6K00123_N05,CALIBRATION,CAL_KNOWN_K3,3,CODE_BINARY,FMOD0045,FMOD0045,zfwTwAkc,v1.0.0,F6G000208,F6G000208_N0004,dev/arakoto/respite/LootInjector.class,abb86f1667294b714d3fe62302eb9d6feec1de438144a2d1c2f119e703ab7dca,NONE
