"path","classification","reason"
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/objects/pack/pack-cb4f202dddffde0abc79a1912c64eb0a281945f2.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/objects/pack/pack-cb4f202dddffde0abc79a1912c64eb0a281945f2.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/objects/pack/pack-cb4f202dddffde0abc79a1912c64eb0a281945f2.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0053__ScreenshotViewer/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/objects/pack/pack-a92a572f8b5a8837c66d060a1473668565a391f9.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/objects/pack/pack-a92a572f8b5a8837c66d060a1473668565a391f9.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/objects/pack/pack-a92a572f8b5a8837c66d060a1473668565a391f9.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0054__minecraft-java-edition-mods/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/objects/pack/pack-c0c39c2e5ee675f41cc1ee7cf21088304068063a.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/objects/pack/pack-c0c39c2e5ee675f41cc1ee7cf21088304068063a.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/objects/pack/pack-c0c39c2e5ee675f41cc1ee7cf21088304068063a.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0055__cobblemon_smartphone_main/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/objects/pack/pack-c1cd3f6defc7ae31ef7f8e09ec8a519edbcd845d.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/objects/pack/pack-c1cd3f6defc7ae31ef7f8e09ec8a519edbcd845d.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/objects/pack/pack-c1cd3f6defc7ae31ef7f8e09ec8a519edbcd845d.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0060__TechReborn-New-Upgrades/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0061__Narratless/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
